parking,Park & Ride,39.992184,-75.0388455
parking,Park & Ride,39.959988,-75.07930499999999
parking,Cottage Parking Lot,40.0171307,-75.0703686
parking,Parking Lot Ditman,40.0180592,-75.06098089999999
parking,Parking Sales-Services,39.9953312,-75.1356131
parking,Public Parking,40.0044639,-75.0223555
police,Pennsauken Township Police Department,39.9644016,-75.0484797
police,Philadelphia Police 24th District,40.0086219,-75.1219421
police,Philadelphia Police 15th District,40.0323747,-75.0641016
police,Philadelphia Police 2nd District,40.0324024,-75.0641526
police,Pennsauken Police Juvenile Division,39.9644016,-75.0484797
police,Palmyra Borough Police Department,40.0031982,-75.0221553
police,Philadelphia Police 26th District,39.9717275,-75.1267536
police,"East Police Division Headquarters; 24th/25th Police Districts, East Detective Division",40.00875359999999,-75.1221395
police,Philadelphia Police,40.0320648,-75.0641479
school,Visitation School,39.99013179999999,-75.1268472
school,Northwood Academy Charter School,40.0203174,-75.0945316
school,Mastbaum Area Vocational Technical School,39.9926016,-75.1122486
school,Stearne Allen M School,40.0119926,-75.08623879999999
school,Palmyra High School,40.0028091,-75.0274872
school,Christ Independent Baptist Academy,40.0083803,-75.08949439999999
school,Community Academy of Philadelphia Charter School,40.0043906,-75.1066641
school,Juniata Park Academy,40.0129645,-75.1111176
school,William Cramp Elementary School,40.00226929999999,-75.13009269999999
school,Conwell Middle School,39.9944352,-75.1145844
school,Pennsauken KinderCare,39.9628781,-75.0754949
school,Brightside Academy,39.996206,-75.11258269999999
school,Saint Martins School,40.0315007,-75.0862849
school,Luis Munoz Martin Elementary School,40.0028,-75.1301
school,Webster School,39.9963311,-75.10509619999999
school,Memphis Street Academy,39.98635039999999,-75.11275979999999
school,Richmond Elementary School,39.9835529,-75.1105702
school,Brightside Academy,40.015675,-75.0833497
school,Maritime Academy Charter School,40.0078381,-75.0680431
school,Smith & Solomon Driver Training,39.9958023,-75.0762562
school,AMY at James Martin School,39.985594,-75.0971572
school,Horatio B Hackett School,39.9812591,-75.1266263
school,Mastery Charter School – Smedley Elementary,40.0196872,-75.0740096
school,St Martin Of Tours Church: Social Services,40.0316631,-75.0866242
school,Community Education Center,40.0093085,-75.11859179999999
school,Saint Hughs School,40.0048345,-75.1312873
school,Family Fun,39.959588,-75.05653710000001
school,Hunter Elementary School,39.9868638,-75.132282
school,Nana's Daycare,40.0055498,-75.0920228
school,Brightside Academy,39.99811379999999,-75.12361229999999
school,Camden Academy Charter High School,39.95745730000001,-75.08573670000001
school,Stetson Junior High School,39.999076,-75.1255439
school,St George School,39.988562,-75.093199
school,Woodrow Wilson High School,39.9459461,-75.0771178
school,Urban Promise Ministries,39.94839109999999,-75.07178549999999
school,Philip H Sheridan Elementary School,39.99940829999999,-75.11421949999999
school,Brightside Academy,39.9875692,-75.1293314
school,Brightside Academy,40.0053446,-75.09831729999999
school,Penn Treaty Middle School,39.9726,-75.1276
school,Harrison Heart Daycare,40.02917,-75.084896
school,Horn School,39.99955680000001,-75.0982303
school,Longfellow School,40.0084455,-75.07100679999999
school,Powers School,39.9887236,-75.11962009999999
school,Franklin Towne Charter High School,40.00728960000001,-75.06684670000001
school,Frankford High School,40.021617,-75.0851797
school,Pennsylvania Treaty Junior High School,39.972831,-75.12699119999999
school,Chandler School,39.9698348,-75.1265648
school,First Philadelphia Preparatory Charter School,40.0074171,-75.08196889999999
school,Thomas Alva Edison High School.,40.011787,-75.1294942
school,Pennsauken High School,39.98665039999999,-75.02735659999999
school,Warren G. Harding Middle School,40.01299949999999,-75.0746132
school,Frankford Friends School,40.0153913,-75.0873074
school,Camelot Schools,40.0263411,-75.1031399
school,Camden's Charter School Network,39.95745549999999,-75.0857374
school,Frances E. Willard School,39.9932709,-75.11641139999999
school,Harding Junior High School,40.0128899,-75.0740623
school,Lewis Elkin Elementary School,39.996953,-75.1209281
school,All Saints School,40.0018894,-75.0696841
school,John H. Webster Public School,39.99617750000001,-75.104548
school,St. Joseph Pro-Cathedral,39.94718919999999,-75.08345109999999
shopping_mall,Imperial Plaza,39.99151010000001,-75.1016557
shopping_mall,Port Richmond Village,39.9746696,-75.1201806
shopping_mall,The Shops at Aramingo,39.9955764,-75.09131289999999
shopping_mall,granddog,40.004827,-75.10572499999999
shopping_mall,Mayfair Shopping Center,40.0297187,-75.058118
shopping_mall,Adams Plaza,40.0131489,-75.0924959
shopping_mall,Harrowgate Plaza Shopping Center,40.00229699999999,-75.1111176
shopping_mall,Pennsauken Shopping Center,39.95469219999999,-75.0584976
shopping_mall,Browning Rd,39.9546473,-75.0604876
shopping_mall,Nail hair - cô lý,40.0329163,-75.0719324
shopping_mall,Bustleton/Robbins Shopping Center,40.0334858,-75.0721738
shopping_mall,Plaza Americana Inc,39.9924147,-75.1357043
shopping_mall,Northeast Tower Center,40.03201780000001,-75.100565
stadium,Frankford Stadium,40.0255026,-75.088308
transit_station,Orthodox St & Belgrade St,40.00081799999999,-75.07669299999999
transit_station,Castor Av & Thompson St,39.99091600000001,-75.09132199999999
transit_station,Thompson St & Lefevre St,40.000708,-75.07251099999999
transit_station,Richmond St & Buckius St,39.999503,-75.069101
transit_station,Richmond St & Venango St,39.987732,-75.092129
transit_station,Delaware Av & Venango St,39.981263,-75.086229
transit_station,Lefevre St & Almond St,40.001513,-75.073086
transit_station,Castor Av & Gaul St,39.9932707,-75.09325989999999
transit_station,Butler St & Aramingo Av - FS,39.996238,-75.09228999999999
transit_station,Lefevre St & Miller St,40.002658,-75.073943
transit_station,Thompson St & Buckius St,40.001711,-75.07060299999999
transit_station,Richmond St & Ash St,40.000381,-75.067407
transit_station,Orthodox St & Aramingo Av - FS,40.003837,-75.077482
transit_station,Delaware Av & Tioga St,39.98050300000001,-75.08890199999999
transit_station,Richmond St & Tioga St,39.98656,-75.094438
transit_station,Thompson St & Ash St,40.002519,-75.06913399999999
transit_station,Aramingo Av & Castor Av,39.9945885,-75.09501829999999
transit_station,Butler St & Aramingo Av - MBNS,39.997419,-75.093525
transit_station,Richmond St & Kirkbride St,40.001047,-75.06608
transit_station,Orthodox St & Bermuda St,40.004766,-75.07766699999999
